# AudioTime[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 9 Id	Sensor 9 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 10 Id	Sensor 10 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 11 Id	Sensor 11 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 12 Id	Sensor 12 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
11.8676	4757	261681	0	55	66.6287	34.1510	-145.2057	0.9959	0.0115	-0.0098	-0.0895	1	55	3.1700	1.9450	-0.2583	-0.6587	0.7194	-0.2168	-0.0396	2	55	-13.9073	1.2711	-0.3155	-0.6353	0.7547	0.1633	-0.0100	3	55	-4.2891	6.3755	-10.9430	-0.6744	0.5737	0.4424	-0.1427	4	55	-45.5501	31.8960	-36.9217	-0.7632	0.5046	-0.3324	-0.2290	5	55	-41.9646	3.9985	-51.2807	-0.6641	-0.2760	-0.3510	-0.5996	6	55	-49.5100	3.2809	-8.4407	-0.8585	0.2975	-0.0511	-0.4145	7	55	-35.6438	5.9897	-43.9200	-0.7924	-0.0233	-0.2709	-0.5460	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.5227	19.1275	-42.4769	-0.4894	0.7713	0.3957	0.0944	10	55	-18.7358	13.1124	-26.1180	-0.4320	-0.5891	0.2684	-0.6279
11.8701	4758	261736	0	55	66.6267	34.1498	-145.2325	0.9959	0.0114	-0.0098	-0.0896	1	55	3.1876	1.9469	-0.2472	-0.6587	0.7193	-0.2170	-0.0395	2	55	-13.9017	1.2608	-0.3211	-0.6352	0.7548	0.1633	-0.0099	3	55	-4.3381	6.3847	-10.8620	-0.6744	0.5738	0.4423	-0.1426	4	55	-45.5409	31.8764	-36.9267	-0.7632	0.5046	-0.3325	-0.2290	5	55	-41.9493	3.9855	-51.2815	-0.6641	-0.2761	-0.3510	-0.5996	6	55	-49.5119	3.2583	-8.3982	-0.8585	0.2974	-0.0511	-0.4145	7	55	-35.6495	5.9671	-43.8909	-0.7924	-0.0234	-0.2709	-0.5461	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.5054	19.1524	-42.4710	-0.4894	0.7714	0.3955	0.0946	10	55	-18.7133	13.1399	-26.1079	-0.4320	-0.5890	0.2685	-0.6279
11.8726	4759	261791	0	55	66.6458	34.1555	-145.2372	0.9959	0.0115	-0.0099	-0.0895	1	55	3.1867	1.9194	-0.2562	-0.6587	0.7194	-0.2169	-0.0395	2	55	-13.9101	1.2443	-0.3267	-0.6351	0.7548	0.1635	-0.0098	3	55	-4.3472	6.3378	-10.8932	-0.6745	0.5737	0.4423	-0.1427	4	55	-45.5924	31.8391	-36.9041	-0.7631	0.5047	-0.3324	-0.2289	5	55	-41.9691	3.9408	-51.2557	-0.6641	-0.2761	-0.3510	-0.5996	6	55	-49.5349	3.2395	-8.4001	-0.8585	0.2975	-0.0511	-0.4145	7	55	-35.6603	5.9264	-43.8882	-0.7924	-0.0234	-0.2709	-0.5461	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.5540	19.1125	-42.4840	-0.4894	0.7713	0.3958	0.0945	10	55	-18.7566	13.0805	-26.1155	-0.4319	-0.5892	0.2684	-0.6279
11.8751	4760	261846	0	55	66.6136	34.1733	-145.1982	0.9959	0.0117	-0.0099	-0.0894	1	55	3.2070	1.9631	-0.2389	-0.6587	0.7192	-0.2173	-0.0396	2	55	-13.9114	1.3209	-0.3157	-0.6350	0.7550	0.1633	-0.0096	3	55	-4.3205	6.3548	-10.8925	-0.6745	0.5736	0.4424	-0.1428	4	55	-45.5467	31.8589	-36.9238	-0.7632	0.5046	-0.3322	-0.2291	5	55	-41.9525	3.9877	-51.2798	-0.6643	-0.2758	-0.3510	-0.5996	6	55	-49.5196	3.2740	-8.4351	-0.8585	0.2974	-0.0509	-0.4146	7	55	-35.6408	5.9703	-43.9185	-0.7924	-0.0233	-0.2708	-0.5461	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.5086	19.1138	-42.4814	-0.4896	0.7713	0.3956	0.0943	10	55	-18.7395	13.1131	-26.1061	-0.4320	-0.5891	0.2683	-0.6279
11.8776	4761	261901	0	55	66.6148	34.1677	-145.2007	0.9959	0.0116	-0.0099	-0.0894	1	55	3.2091	1.9892	-0.2358	-0.6585	0.7193	-0.2176	-0.0394	2	55	-13.9132	1.3663	-0.2953	-0.6347	0.7553	0.1631	-0.0093	3	55	-4.2880	6.3596	-10.9384	-0.6746	0.5736	0.4422	-0.1429	4	55	-45.5323	31.8890	-36.9321	-0.7632	0.5045	-0.3324	-0.2291	5	55	-41.9486	3.9858	-51.2772	-0.6642	-0.2759	-0.3510	-0.5996	6	55	-49.5106	3.2725	-8.4405	-0.8585	0.2974	-0.0510	-0.4145	7	55	-35.6443	5.9759	-43.9027	-0.7924	-0.0233	-0.2708	-0.5461	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.5109	19.1041	-42.4667	-0.4896	0.7713	0.3955	0.0943	10	55	-18.7360	13.1037	-26.1036	-0.4319	-0.5892	0.2684	-0.6279
11.8801	4762	261956	0	55	66.6110	34.1651	-145.2324	0.9959	0.0115	-0.0098	-0.0895	1	55	3.2214	2.0163	-0.2147	-0.6584	0.7193	-0.2182	-0.0393	2	55	-13.9411	1.3823	-0.2690	-0.6344	0.7555	0.1632	-0.0090	3	55	-4.3370	6.3669	-10.8619	-0.6746	0.5737	0.4421	-0.1428	4	55	-45.5287	31.8719	-36.9328	-0.7632	0.5044	-0.3325	-0.2291	5	55	-41.9456	3.9810	-51.2685	-0.6642	-0.2759	-0.3510	-0.5996	6	55	-49.5146	3.2509	-8.3980	-0.8585	0.2974	-0.0511	-0.4146	7	55	-35.6482	5.9599	-43.8739	-0.7924	-0.0234	-0.2709	-0.5461	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.4888	19.1307	-42.4730	-0.4895	0.7715	0.3954	0.0945	10	55	-18.7125	13.1302	-26.1015	-0.4320	-0.5890	0.2685	-0.6279
11.8826	4763	262011	0	55	66.6292	34.1673	-145.2406	0.9959	0.0114	-0.0099	-0.0894	1	55	3.2183	2.0093	-0.2200	-0.6582	0.7194	-0.2183	-0.0392	2	55	-13.9780	1.3618	-0.2850	-0.6342	0.7556	0.1636	-0.0088	3	55	-4.3577	6.3187	-10.8900	-0.6746	0.5736	0.4421	-0.1429	4	55	-45.5871	31.8359	-36.9110	-0.7631	0.5046	-0.3324	-0.2290	5	55	-41.9716	3.9302	-51.2305	-0.6642	-0.2759	-0.3510	-0.5996	6	55	-49.5390	3.2322	-8.3979	-0.8585	0.2974	-0.0510	-0.4145	7	55	-35.6616	5.9159	-43.8717	-0.7924	-0.0234	-0.2709	-0.5461	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.5469	19.0926	-42.4791	-0.4895	0.7713	0.3957	0.0944	10	55	-18.7705	13.0623	-26.1083	-0.4319	-0.5892	0.2684	-0.6279
11.8851	4764	262066	0	55	66.5937	34.1865	-145.1951	0.9959	0.0117	-0.0099	-0.0893	1	55	3.2481	2.0381	-0.2148	-0.6583	0.7193	-0.2186	-0.0393	2	55	-13.9504	1.3538	-0.3123	-0.6342	0.7555	0.1639	-0.0088	3	55	-4.3275	6.3418	-10.8902	-0.6746	0.5735	0.4423	-0.1429	4	55	-45.5375	31.8600	-36.9331	-0.7633	0.5046	-0.3322	-0.2291	5	55	-41.9501	3.9820	-51.2545	-0.6644	-0.2757	-0.3510	-0.5995	6	55	-49.5190	3.2701	-8.4392	-0.8586	0.2974	-0.0509	-0.4146	7	55	-35.6340	5.9652	-43.9058	-0.7924	-0.0234	-0.2707	-0.5461	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.4984	19.1009	-42.4759	-0.4897	0.7713	0.3955	0.0943	10	55	-18.7503	13.0983	-26.0973	-0.4320	-0.5892	0.2683	-0.6279
11.8876	4765	262121	0	55	66.5960	34.1701	-145.2050	0.9959	0.0115	-0.0099	-0.0893	1	55	3.2606	2.0408	-0.2224	-0.6581	0.7194	-0.2187	-0.0390	2	55	-13.9371	1.3143	-0.3468	-0.6341	0.7556	0.1643	-0.0087	3	55	-4.3075	6.3576	-10.9417	-0.6747	0.5735	0.4420	-0.1430	4	55	-45.5469	31.8885	-36.9349	-0.7632	0.5045	-0.3325	-0.2291	5	55	-41.9633	3.9761	-51.2727	-0.6643	-0.2758	-0.3511	-0.5995	6	55	-49.5169	3.2648	-8.4385	-0.8585	0.2974	-0.0511	-0.4146	7	55	-35.6491	5.9619	-43.9060	-0.7924	-0.0234	-0.2709	-0.5461	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.5166	19.0933	-42.4652	-0.4896	0.7713	0.3955	0.0943	10	55	-18.7567	13.0943	-26.0989	-0.4320	-0.5891	0.2684	-0.6279
11.8901	4766	262177	0	55	66.5923	34.1678	-145.2463	0.9959	0.0113	-0.0099	-0.0894	1	55	3.2454	2.0242	-0.2013	-0.6579	0.7196	-0.2187	-0.0388	2	55	-13.9198	1.2842	-0.3367	-0.6340	0.7556	0.1644	-0.0087	3	55	-4.3553	6.3706	-10.8550	-0.6747	0.5737	0.4419	-0.1429	4	55	-45.5490	31.8665	-36.9261	-0.7631	0.5044	-0.3327	-0.2291	5	55	-41.9572	3.9594	-51.2619	-0.6642	-0.2759	-0.3511	-0.5995	6	55	-49.5222	3.2384	-8.3876	-0.8585	0.2974	-0.0512	-0.4146	7	55	-35.6531	5.9416	-43.8709	-0.7923	-0.0235	-0.2709	-0.5461	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.4999	19.1146	-42.4623	-0.4895	0.7714	0.3954	0.0945	10	55	-18.7253	13.1252	-26.1013	-0.4320	-0.5890	0.2685	-0.6279
11.8926	4767	262232	0	55	66.6185	34.1728	-145.2565	0.9959	0.0113	-0.0100	-0.0893	1	55	3.1925	1.9606	-0.2281	-0.6576	0.7201	-0.2181	-0.0384	2	55	-13.9301	1.2404	-0.3294	-0.6340	0.7556	0.1646	-0.0086	3	55	-4.3848	6.3068	-10.8770	-0.6748	0.5735	0.4419	-0.1430	4	55	-45.6067	31.8208	-36.9029	-0.7631	0.5046	-0.3326	-0.2290	5	55	-41.9825	3.8986	-51.2335	-0.6642	-0.2759	-0.3512	-0.5995	6	55	-49.5526	3.2103	-8.3898	-0.8585	0.2974	-0.0512	-0.4146	7	55	-35.6707	5.8876	-43.8606	-0.7923	-0.0235	-0.2709	-0.5461	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.5648	19.0632	-42.4663	-0.4895	0.7713	0.3957	0.0944	10	55	-18.7853	13.0476	-26.1020	-0.4319	-0.5892	0.2684	-0.6279
11.8951	4768	262287	0	55	66.5789	34.1949	-145.2075	0.9959	0.0116	-0.0099	-0.0892	1	55	3.1856	2.0054	-0.2355	-0.6575	0.7202	-0.2181	-0.0383	2	55	-13.9093	1.2975	-0.3127	-0.6339	0.7557	0.1644	-0.0085	3	55	-4.3516	6.3285	-10.8762	-0.6748	0.5734	0.4421	-0.1431	4	55	-45.5517	31.8512	-36.9241	-0.7632	0.5045	-0.3324	-0.2291	5	55	-41.9604	3.9574	-51.2631	-0.6644	-0.2756	-0.3511	-0.5995	6	55	-49.5312	3.2537	-8.4312	-0.8586	0.2973	-0.0509	-0.4146	7	55	-35.6449	5.9412	-43.8932	-0.7924	-0.0234	-0.2707	-0.5461	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.5161	19.0858	-42.4648	-0.4896	0.7713	0.3955	0.0943	10	55	-18.7582	13.0830	-26.0949	-0.4320	-0.5892	0.2683	-0.6279
11.8976	4769	262342	0	55	66.5726	34.1765	-145.2040	0.9959	0.0114	-0.0099	-0.0893	1	55	3.1736	2.0456	-0.2635	-0.6572	0.7204	-0.2182	-0.0379	2	55	-13.8891	1.3433	-0.3090	-0.6337	0.7559	0.1643	-0.0083	3	55	-4.3215	6.3578	-10.9331	-0.6749	0.5734	0.4418	-0.1431	4	55	-45.5439	31.8951	-36.9377	-0.7632	0.5044	-0.3327	-0.2291	5	55	-41.9672	3.9701	-51.2630	-0.6643	-0.2757	-0.3511	-0.5995	6	55	-49.5197	3.2597	-8.4415	-0.8585	0.2974	-0.0511	-0.4146	7	55	-35.6442	5.9539	-43.9075	-0.7924	-0.0234	-0.2709	-0.5461	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.5285	19.0961	-42.4623	-0.4896	0.7713	0.3956	0.0944	10	55	-18.7590	13.0977	-26.1059	-0.4320	-0.5891	0.2684	-0.6279
11.9001	4770	262397	0	55	66.5686	34.1770	-145.2369	0.9959	0.0113	-0.0099	-0.0893	1	55	3.1758	2.0631	-0.2384	-0.6571	0.7204	-0.2187	-0.0378	2	55	-13.9201	1.3282	-0.2872	-0.6335	0.7560	0.1645	-0.0081	3	55	-4.3639	6.3672	-10.8566	-0.6749	0.5736	0.4417	-0.1430	4	55	-45.5399	31.8821	-36.9396	-0.7631	0.5043	-0.3328	-0.2291	5	55	-41.9611	3.9633	-51.2526	-0.6643	-0.2757	-0.3511	-0.5995	6	55	-49.5231	3.2377	-8.3977	-0.8585	0.2973	-0.0512	-0.4146	7	55	-35.6426	5.9434	-43.8819	-0.7923	-0.0235	-0.2709	-0.5461	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.5023	19.1258	-42.4655	-0.4895	0.7715	0.3954	0.0945	10	55	-18.7312	13.1230	-26.1077	-0.4320	-0.5890	0.2685	-0.6279
11.9026	4771	262452	0	55	66.5887	34.1809	-145.2426	0.9959	0.0113	-0.0100	-0.0892	1	55	3.1918	2.0622	-0.2056	-0.6571	0.7202	-0.2193	-0.0380	2	55	-13.9628	1.2815	-0.3023	-0.6333	0.7560	0.1651	-0.0079	3	55	-4.3868	6.3126	-10.8820	-0.6750	0.5734	0.4417	-0.1432	4	55	-45.5909	31.8466	-36.9189	-0.7631	0.5045	-0.3327	-0.2290	5	55	-41.9790	3.9062	-51.2254	-0.6642	-0.2758	-0.3512	-0.5995	6	55	-49.5481	3.2186	-8.3985	-0.8585	0.2974	-0.0511	-0.4146	7	55	-35.6526	5.8942	-43.8738	-0.7923	-0.0235	-0.2709	-0.5462	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.5604	19.0857	-42.4684	-0.4894	0.7713	0.3957	0.0945	10	55	-18.7904	13.0504	-26.1107	-0.4319	-0.5892	0.2684	-0.6279
11.9051	4772	262507	0	55	66.5451	34.2002	-145.1875	0.9959	0.0116	-0.0099	-0.0891	1	55	3.2576	2.0786	-0.1792	-0.6574	0.7198	-0.2198	-0.0383	2	55	-13.9602	1.3079	-0.3217	-0.6332	0.7561	0.1655	-0.0079	3	55	-4.3475	6.3454	-10.8858	-0.6749	0.5733	0.4419	-0.1432	4	55	-45.5338	31.8853	-36.9556	-0.7632	0.5044	-0.3325	-0.2292	5	55	-41.9474	3.9732	-51.2584	-0.6644	-0.2755	-0.3511	-0.5995	6	55	-49.5209	3.2707	-8.4332	-0.8586	0.2973	-0.0509	-0.4146	7	55	-35.6204	5.9534	-43.9035	-0.7924	-0.0234	-0.2707	-0.5461	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.5049	19.1059	-42.4660	-0.4896	0.7714	0.3954	0.0944	10	55	-18.7546	13.0849	-26.1059	-0.4320	-0.5892	0.2683	-0.6279
11.9076	4773	262562	0	55	66.5451	34.1897	-145.1910	0.9959	0.0114	-0.0099	-0.0891	1	55	3.3053	2.0684	-0.1747	-0.6573	0.7197	-0.2200	-0.0383	2	55	-13.9841	1.2972	-0.3412	-0.6329	0.7562	0.1659	-0.0076	3	55	-4.3285	6.3609	-10.9298	-0.6750	0.5734	0.4417	-0.1433	4	55	-45.5351	31.9204	-36.9617	-0.7632	0.5043	-0.3328	-0.2291	5	55	-41.9608	3.9751	-51.2487	-0.6643	-0.2756	-0.3511	-0.5995	6	55	-49.5163	3.2590	-8.4411	-0.8585	0.2974	-0.0510	-0.4146	7	55	-35.6273	5.9579	-43.9013	-0.7924	-0.0234	-0.2708	-0.5461	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.5164	19.1023	-42.4561	-0.4896	0.7714	0.3955	0.0944	10	55	-18.7541	13.0795	-26.1070	-0.4320	-0.5892	0.2684	-0.6279
11.9101	4774	262617	0	55	66.5416	34.1885	-145.2243	0.9959	0.0113	-0.0099	-0.0892	1	55	3.2941	2.0377	-0.1640	-0.6571	0.7200	-0.2198	-0.0381	2	55	-13.9974	1.2972	-0.3244	-0.6327	0.7563	0.1660	-0.0074	3	55	-4.3777	6.3716	-10.8458	-0.6750	0.5735	0.4416	-0.1432	4	55	-45.5376	31.9041	-36.9535	-0.7631	0.5043	-0.3329	-0.2292	5	55	-41.9478	3.9624	-51.2427	-0.6643	-0.2757	-0.3511	-0.5995	6	55	-49.5218	3.2410	-8.4054	-0.8585	0.2974	-0.0511	-0.4146	7	55	-35.6273	5.9446	-43.8737	-0.7924	-0.0235	-0.2708	-0.5462	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.4969	19.1203	-42.4653	-0.4895	0.7715	0.3954	0.0945	10	55	-18.7107	13.1184	-26.1182	-0.4320	-0.5890	0.2685	-0.6279
11.9126	4775	262672	0	55	66.5690	34.1955	-145.2326	0.9959	0.0114	-0.0100	-0.0891	1	55	3.2525	1.9696	-0.1807	-0.6569	0.7204	-0.2192	-0.0377	2	55	-14.0232	1.2798	-0.3176	-0.6326	0.7564	0.1662	-0.0072	3	55	-4.3990	6.3140	-10.8680	-0.6751	0.5733	0.4416	-0.1433	4	55	-45.5859	31.8613	-36.9387	-0.7631	0.5045	-0.3327	-0.2291	5	55	-41.9652	3.8992	-51.2274	-0.6643	-0.2757	-0.3511	-0.5995	6	55	-49.5492	3.2138	-8.4045	-0.8585	0.2974	-0.0511	-0.4146	7	55	-35.6427	5.8887	-43.8568	-0.7924	-0.0235	-0.2708	-0.5462	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.5586	19.0668	-42.4719	-0.4895	0.7713	0.3957	0.0944	10	55	-18.7671	13.0410	-26.1187	-0.4319	-0.5892	0.2684	-0.6279
11.9151	4776	262727	0	55	66.5320	34.2204	-145.1858	0.9959	0.0117	-0.0100	-0.0890	1	55	3.2502	2.0119	-0.1697	-0.6568	0.7204	-0.2194	-0.0376	2	55	-14.0040	1.3272	-0.3121	-0.6325	0.7565	0.1662	-0.0071	3	55	-4.3648	6.3287	-10.8642	-0.6750	0.5732	0.4418	-0.1433	4	55	-45.5333	31.8914	-36.9557	-0.7632	0.5044	-0.3325	-0.2292	5	55	-41.9440	3.9568	-51.2589	-0.6644	-0.2755	-0.3511	-0.5995	6	55	-49.5328	3.2570	-8.4292	-0.8586	0.2973	-0.0508	-0.4146	7	55	-35.6188	5.9382	-43.8927	-0.7924	-0.0234	-0.2706	-0.5462	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.5109	19.0808	-42.4656	-0.4897	0.7713	0.3955	0.0943	10	55	-18.7443	13.0708	-26.1057	-0.4319	-0.5892	0.2683	-0.6279
11.9176	4777	262782	0	55	66.5251	34.2018	-145.1830	0.9959	0.0114	-0.0100	-0.0891	1	55	3.2546	2.0533	-0.1798	-0.6566	0.7206	-0.2196	-0.0373	2	55	-13.9716	1.3601	-0.3247	-0.6323	0.7567	0.1662	-0.0069	3	55	-4.3304	6.3522	-10.9146	-0.6751	0.5733	0.4416	-0.1434	4	55	-45.5237	31.9218	-36.9715	-0.7632	0.5043	-0.3327	-0.2292	5	55	-41.9469	3.9706	-51.2592	-0.6644	-0.2756	-0.3511	-0.5995	6	55	-49.5195	3.2561	-8.4420	-0.8585	0.2974	-0.0510	-0.4146	7	55	-35.6215	5.9534	-43.8999	-0.7924	-0.0234	-0.2708	-0.5461	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.5044	19.0807	-42.4557	-0.4897	0.7714	0.3954	0.0943	10	55	-18.7347	13.0779	-26.1112	-0.4320	-0.5892	0.2684	-0.6279
11.9200	4778	262837	0	55	66.5233	34.2040	-145.2151	0.9959	0.0114	-0.0099	-0.0891	1	55	3.2261	2.0435	-0.1459	-0.6564	0.7208	-0.2197	-0.0371	2	55	-13.9788	1.3480	-0.3076	-0.6321	0.7568	0.1664	-0.0067	3	55	-4.3709	6.3521	-10.8455	-0.6751	0.5734	0.4415	-0.1433	4	55	-45.5268	31.8986	-36.9530	-0.7632	0.5043	-0.3328	-0.2292	5	55	-41.9357	3.9638	-51.2517	-0.6644	-0.2756	-0.3511	-0.5995	6	55	-49.5211	3.2372	-8.4091	-0.8585	0.2974	-0.0510	-0.4146	7	55	-35.6192	5.9402	-43.8736	-0.7924	-0.0235	-0.2707	-0.5462	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.4821	19.0964	-42.4632	-0.4896	0.7715	0.3952	0.0944	10	55	-18.7073	13.0975	-26.1143	-0.4320	-0.5891	0.2685	-0.6279
11.9225	4779	262892	0	55	66.5425	34.2139	-145.2168	0.9959	0.0114	-0.0101	-0.0890	1	55	3.1762	1.9877	-0.1512	-0.6562	0.7212	-0.2191	-0.0368	2	55	-14.0099	1.2925	-0.3333	-0.6319	0.7568	0.1670	-0.0066	3	55	-4.3783	6.3177	-10.8688	-0.6752	0.5732	0.4416	-0.1434	4	55	-45.5679	31.8642	-36.9346	-0.7632	0.5044	-0.3327	-0.2291	5	55	-41.9530	3.9063	-51.2123	-0.6644	-0.2756	-0.3511	-0.5995	6	55	-49.5406	3.2211	-8.4015	-0.8585	0.2974	-0.0509	-0.4146	7	55	-35.6321	5.9000	-43.8672	-0.7924	-0.0235	-0.2707	-0.5462	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.5307	19.0612	-42.4628	-0.4896	0.7713	0.3955	0.0943	10	55	-18.7567	13.0345	-26.1126	-0.4319	-0.5892	0.2683	-0.6279
11.9250	4780	262947	0	55	66.5056	34.2368	-145.1712	0.9959	0.0117	-0.0100	-0.0889	1	55	3.1670	1.9825	-0.1544	-0.6562	0.7213	-0.2186	-0.0367	2	55	-14.0072	1.2860	-0.3547	-0.6319	0.7567	0.1675	-0.0067	3	55	-4.3515	6.3331	-10.8642	-0.6751	0.5731	0.4418	-0.1435	4	55	-45.5186	31.8985	-36.9549	-0.7633	0.5043	-0.3324	-0.2292	5	55	-41.9353	3.9665	-51.2458	-0.6646	-0.2753	-0.3510	-0.5995	6	55	-49.5293	3.2626	-8.4336	-0.8586	0.2974	-0.0506	-0.4146	7	55	-35.6133	5.9489	-43.8967	-0.7925	-0.0233	-0.2705	-0.5462	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.4869	19.0836	-42.4588	-0.4898	0.7714	0.3953	0.0943	10	55	-18.7428	13.0781	-26.0982	-0.4320	-0.5892	0.2682	-0.6280
11.9275	4781	263002	0	55	66.5020	34.2097	-145.1772	0.9959	0.0115	-0.0100	-0.0890	1	55	3.1637	1.9877	-0.1874	-0.6559	0.7217	-0.2182	-0.0363	2	55	-14.0073	1.2622	-0.3845	-0.6317	0.7568	0.1679	-0.0065	3	55	-4.3298	6.3573	-10.9084	-0.6752	0.5731	0.4415	-0.1435	4	55	-45.5227	31.9178	-36.9652	-0.7632	0.5043	-0.3327	-0.2292	5	55	-41.9510	3.9719	-51.2485	-0.6644	-0.2755	-0.3511	-0.5995	6	55	-49.5260	3.2561	-8.4347	-0.8585	0.2974	-0.0509	-0.4146	7	55	-35.6226	5.9585	-43.9002	-0.7924	-0.0234	-0.2707	-0.5461	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.5032	19.0856	-42.4523	-0.4897	0.7714	0.3954	0.0943	10	55	-18.7419	13.0840	-26.1019	-0.4320	-0.5891	0.2683	-0.6279
11.9301	4782	263058	0	55	66.5023	34.2107	-145.2086	0.9959	0.0114	-0.0100	-0.0890	1	55	3.1825	1.9939	-0.1642	-0.6558	0.7217	-0.2186	-0.0362	2	55	-14.0075	1.2357	-0.3585	-0.6317	0.7568	0.1679	-0.0064	3	55	-4.3847	6.3445	-10.8353	-0.6753	0.5732	0.4414	-0.1435	4	55	-45.5263	31.8890	-36.9469	-0.7632	0.5043	-0.3328	-0.2292	5	55	-41.9405	3.9530	-51.2408	-0.6644	-0.2755	-0.3511	-0.5995	6	55	-49.5292	3.2438	-8.4177	-0.8585	0.2974	-0.0509	-0.4145	7	55	-35.6185	5.9478	-43.8772	-0.7924	-0.0234	-0.2707	-0.5462	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.4858	19.0957	-42.4605	-0.4896	0.7714	0.3953	0.0944	10	55	-18.7183	13.0921	-26.1154	-0.4320	-0.5891	0.2684	-0.6279
11.9326	4783	263113	0	55	66.5281	34.2186	-145.2157	0.9959	0.0114	-0.0101	-0.0889	1	55	3.1928	1.9850	-0.1510	-0.6558	0.7216	-0.2190	-0.0363	2	55	-14.0198	1.1940	-0.3493	-0.6316	0.7568	0.1681	-0.0064	3	55	-4.3965	6.3064	-10.8529	-0.6753	0.5731	0.4415	-0.1436	4	55	-45.5658	31.8512	-36.9361	-0.7632	0.5044	-0.3326	-0.2291	5	55	-41.9620	3.8892	-51.2011	-0.6644	-0.2755	-0.3511	-0.5995	6	55	-49.5498	3.2213	-8.4059	-0.8585	0.2974	-0.0508	-0.4145	7	55	-35.6368	5.8989	-43.8565	-0.7924	-0.0234	-0.2706	-0.5462	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.5349	19.0513	-42.4631	-0.4896	0.7713	0.3955	0.0943	10	55	-18.7671	13.0285	-26.1083	-0.4319	-0.5892	0.2682	-0.6279
11.9351	4784	263168	0	55	66.4970	34.2357	-145.1782	0.9959	0.0116	-0.0100	-0.0889	1	55	3.2292	2.0573	-0.1271	-0.6558	0.7213	-0.2197	-0.0364	2	55	-13.9821	1.2221	-0.3519	-0.6317	0.7568	0.1680	-0.0065	3	55	-4.3793	6.3265	-10.8470	-0.6753	0.5730	0.4416	-0.1436	4	55	-45.5244	31.8784	-36.9558	-0.7633	0.5044	-0.3324	-0.2292	5	55	-41.9486	3.9394	-51.2301	-0.6645	-0.2753	-0.3510	-0.5995	6	55	-49.5436	3.2560	-8.4286	-0.8586	0.2974	-0.0506	-0.4146	7	55	-35.6248	5.9410	-43.8897	-0.7925	-0.0233	-0.2705	-0.5461	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-43.4995	19.0714	-42.4562	-0.4897	0.7713	0.3954	0.0943	10	55	-18.7540	13.0628	-26.0951	-0.4320	-0.5892	0.2682	-0.6280
